user_id,n_skills,n_mastered_in_path,pct_wasted
87139,1,1,100.0
87140,1,1,100.0
87142,1,1,100.0
87143,1,1,100.0
87144,1,1,100.0
87145,1,1,100.0
87147,1,0,0.0
87148,1,1,100.0
87149,1,1,100.0
87150,1,1,100.0
87152,1,1,100.0
87168,1,0,0.0
87171,6,2,33.33333333333333
87216,3,0,0.0
87218,4,3,75.0
87220,1,1,100.0
87222,1,1,100.0
87223,1,0,0.0
87224,6,3,50.0
87225,5,1,20.0
87236,2,1,50.0
87261,2,2,100.0
87300,2,1,50.0
87306,2,0,0.0
87328,2,1,50.0
87347,4,1,25.0
87362,3,1,33.33333333333333
87364,4,2,50.0
87367,2,0,0.0
87369,2,2,100.0
87382,2,1,50.0
87406,1,0,0.0
87407,8,5,62.5
87408,5,4,80.0
87409,8,5,62.5
87410,7,3,42.857142857142854
87421,2,2,100.0
87430,19,10,52.63157894736842
87468,2,0,0.0
87499,5,3,60.0
87500,6,0,0.0
87503,13,5,38.46153846153847
87510,7,4,57.14285714285714
87512,7,4,57.14285714285714
87513,6,5,83.33333333333334
87516,6,4,66.66666666666666
87518,6,4,66.66666666666666
87519,7,5,71.42857142857143
87521,6,5,83.33333333333334
87523,7,6,85.71428571428571
87524,6,5,83.33333333333334
87525,2,1,50.0
87526,5,0,0.0
87527,6,6,100.0
87541,1,1,100.0
87544,1,1,100.0
87547,1,1,100.0
87548,1,1,100.0
87549,1,1,100.0
87550,1,1,100.0
87552,1,0,0.0
87569,1,1,100.0
87571,1,1,100.0
87573,1,1,100.0
87575,1,0,0.0
87576,1,1,100.0
87577,1,1,100.0
87579,1,1,100.0
87580,1,1,100.0
87582,1,1,100.0
87584,1,1,100.0
87585,1,1,100.0
87587,1,1,100.0
87589,1,1,100.0
87590,3,0,0.0
87597,4,1,25.0
87599,12,5,41.66666666666667
87606,37,29,78.37837837837837
87607,1,1,100.0
87682,1,1,100.0
87806,5,4,80.0
87818,3,1,33.33333333333333
87863,11,6,54.54545454545454
87864,8,3,37.5
87865,25,15,60.0
87866,24,17,70.83333333333334
87867,8,4,50.0
87868,8,4,50.0
87869,13,6,46.15384615384615
87870,8,0,0.0
87871,10,6,60.0
87873,11,4,36.36363636363637
87874,8,4,50.0
87875,10,8,80.0
87876,13,8,61.53846153846154
87881,1,1,100.0
87910,4,0,0.0
87911,4,3,75.0
87990,4,1,25.0
87991,8,1,12.5
87992,9,2,22.22222222222222
87993,9,3,33.33333333333333
87994,6,1,16.666666666666664
87995,9,1,11.11111111111111
87996,9,1,11.11111111111111
87997,11,4,36.36363636363637
87998,9,3,33.33333333333333
87999,11,2,18.181818181818183
88000,10,1,10.0
88001,11,2,18.181818181818183
88004,7,2,28.57142857142857
88006,4,1,25.0
88008,6,1,16.666666666666664
88010,6,1,16.666666666666664
88011,9,8,88.88888888888889
88012,9,4,44.44444444444444
88013,5,5,100.0
88014,1,1,100.0
88015,8,3,37.5
88019,7,1,14.285714285714285
88020,13,5,38.46153846153847
88021,9,4,44.44444444444444
88023,14,10,71.42857142857143
88026,11,5,45.45454545454545
88027,7,4,57.14285714285714
88029,10,5,50.0
88030,6,2,33.33333333333333
88032,10,6,60.0
88033,6,2,33.33333333333333
88034,3,0,0.0
88035,9,5,55.55555555555556
88036,5,0,0.0
88038,6,1,16.666666666666664
88059,2,1,50.0
88069,5,2,40.0
88070,4,2,50.0
88072,5,2,40.0
88091,10,6,60.0
88092,16,12,75.0
88093,10,4,40.0
88094,17,8,47.05882352941176
88095,19,13,68.42105263157895
88096,15,8,53.333333333333336
88097,10,7,70.0
88098,7,4,57.14285714285714
88099,4,0,0.0
88100,17,12,70.58823529411765
88101,4,1,25.0
88102,8,2,25.0
88105,10,4,40.0
88110,12,6,50.0
88112,7,3,42.857142857142854
88126,4,0,0.0
88127,4,0,0.0
88128,5,5,100.0
88129,8,0,0.0
88130,5,4,80.0
88131,8,2,25.0
88132,3,1,33.33333333333333
88133,9,7,77.77777777777779
88134,3,1,33.33333333333333
88135,1,0,0.0
88136,9,4,44.44444444444444
88137,2,0,0.0
88138,3,3,100.0
88139,7,3,42.857142857142854
88140,3,2,66.66666666666666
88141,7,6,85.71428571428571
88142,5,1,20.0
88143,3,0,0.0
88144,8,3,37.5
88145,7,3,42.857142857142854
88146,3,1,33.33333333333333
88147,5,4,80.0
88148,10,6,60.0
88150,3,3,100.0
88151,9,5,55.55555555555556
88152,10,5,50.0
88153,5,3,60.0
88154,3,1,33.33333333333333
88155,5,3,60.0
88156,3,2,66.66666666666666
88157,9,5,55.55555555555556
88158,5,0,0.0
88166,3,1,33.33333333333333
88168,3,1,33.33333333333333
88169,3,2,66.66666666666666
88170,4,1,25.0
88171,1,0,0.0
88172,1,1,100.0
88173,10,10,100.0
88174,4,4,100.0
88175,9,9,100.0
88176,5,3,60.0
88177,3,2,66.66666666666666
88178,2,2,100.0
88179,6,3,50.0
88180,3,2,66.66666666666666
88181,1,0,0.0
88182,1,1,100.0
88183,1,1,100.0
88184,1,1,100.0
88186,1,0,0.0
88187,1,0,0.0
88188,1,1,100.0
88189,1,1,100.0
88192,1,0,0.0
88193,1,0,0.0
88197,1,1,100.0
88198,1,0,0.0
88199,1,0,0.0
88200,1,0,0.0
88201,1,1,100.0
88203,1,1,100.0
88206,1,0,0.0
88208,1,1,100.0
88212,1,0,0.0
88213,1,0,0.0
88214,1,0,0.0
88218,1,1,100.0
88219,1,1,100.0
88220,1,1,100.0
88221,1,1,100.0
88224,1,1,100.0
88229,1,1,100.0
88231,1,1,100.0
88232,1,1,100.0
88316,9,6,66.66666666666666
88318,9,5,55.55555555555556
88319,7,3,42.857142857142854
88320,9,5,55.55555555555556
88415,1,1,100.0
88476,10,4,40.0
88478,10,5,50.0
88479,8,0,0.0
88481,12,5,41.66666666666667
88483,16,11,68.75
88484,11,4,36.36363636363637
88516,13,3,23.076923076923077
88517,12,1,8.333333333333332
88518,12,4,33.33333333333333
88589,13,0,0.0
88591,5,0,0.0
88638,3,1,33.33333333333333
88639,5,3,60.0
88640,2,2,100.0
88642,8,3,37.5
88643,11,5,45.45454545454545
88644,14,5,35.714285714285715
88645,2,0,0.0
88649,4,1,25.0
88652,2,1,50.0
88653,4,2,50.0
88688,13,0,0.0
88693,1,1,100.0
88737,3,0,0.0
88744,5,3,60.0
88765,3,1,33.33333333333333
88777,7,6,85.71428571428571
88786,4,1,25.0
88787,8,3,37.5
88789,4,1,25.0
88790,4,2,50.0
88793,7,1,14.285714285714285
88795,13,8,61.53846153846154
88797,5,0,0.0
88799,9,5,55.55555555555556
88800,8,2,25.0
88803,10,4,40.0
88817,10,7,70.0
88820,5,2,40.0
88821,10,6,60.0
88823,4,3,75.0
88824,10,5,50.0
88825,7,5,71.42857142857143
88826,6,3,50.0
88827,9,6,66.66666666666666
88829,11,6,54.54545454545454
88830,8,5,62.5
88831,15,9,60.0
88832,10,7,70.0
88833,9,5,55.55555555555556
88908,7,3,42.857142857142854
88910,2,0,0.0
88911,6,1,16.666666666666664
88913,6,1,16.666666666666664
88914,5,2,40.0
88915,6,1,16.666666666666664
88916,5,1,20.0
88917,8,3,37.5
88918,6,0,0.0
88919,4,0,0.0
88920,4,1,25.0
88970,6,0,0.0
88971,9,0,0.0
88972,6,3,50.0
88973,7,1,14.285714285714285
88975,5,1,20.0
88989,3,0,0.0
89016,12,2,16.666666666666664
89017,5,0,0.0
89018,14,5,35.714285714285715
89019,5,1,20.0
89046,5,0,0.0
89047,14,4,28.57142857142857
89048,14,4,28.57142857142857
89049,14,3,21.428571428571427
89050,10,3,30.0
89051,14,2,14.285714285714285
89052,9,2,22.22222222222222
89053,12,5,41.66666666666667
89054,7,1,14.285714285714285
89055,8,2,25.0
89056,10,3,30.0
89082,4,1,25.0
89083,4,2,50.0
89085,4,1,25.0
89087,4,3,75.0
89088,7,5,71.42857142857143
89089,9,3,33.33333333333333
89091,7,4,57.14285714285714
89092,7,6,85.71428571428571
89093,4,2,50.0
89094,7,4,57.14285714285714
89095,10,7,70.0
89096,6,4,66.66666666666666
89097,8,5,62.5
89098,10,3,30.0
89099,10,3,30.0
89100,8,4,50.0
89102,7,6,85.71428571428571
89103,7,5,71.42857142857143
89104,7,3,42.857142857142854
89106,4,2,50.0
89107,9,6,66.66666666666666
89108,7,5,71.42857142857143
89109,4,1,25.0
89110,4,2,50.0
89111,4,1,25.0
89112,8,4,50.0
89113,7,3,42.857142857142854
89114,6,4,66.66666666666666
89115,7,5,71.42857142857143
89116,17,10,58.82352941176471
89117,6,2,33.33333333333333
89119,4,2,50.0
89120,9,5,55.55555555555556
89123,5,3,60.0
89124,7,5,71.42857142857143
89125,10,6,60.0
89153,5,1,20.0
89154,8,2,25.0
89155,17,5,29.411764705882355
89156,25,11,44.0
89157,19,6,31.57894736842105
89158,11,2,18.181818181818183
89159,6,3,50.0
89160,10,2,20.0
89161,10,5,50.0
89162,18,5,27.77777777777778
89163,9,3,33.33333333333333
89164,16,7,43.75
89165,9,2,22.22222222222222
89166,5,1,20.0
89167,7,1,14.285714285714285
89168,9,6,66.66666666666666
89169,19,2,10.526315789473683
89170,6,1,16.666666666666664
89171,20,4,20.0
89172,6,2,33.33333333333333
89173,7,2,28.57142857142857
89175,6,2,33.33333333333333
89176,7,3,42.857142857142854
89190,7,2,28.57142857142857
89191,8,4,50.0
89192,8,6,75.0
89193,8,2,25.0
89194,7,3,42.857142857142854
89195,7,2,28.57142857142857
89196,8,2,25.0
89197,8,3,37.5
89198,8,3,37.5
89199,10,2,20.0
89200,7,2,28.57142857142857
89201,3,0,0.0
89202,8,3,37.5
89203,8,3,37.5
89204,8,2,25.0
89205,8,3,37.5
89206,7,2,28.57142857142857
89207,8,1,12.5
89208,8,1,12.5
89209,8,5,62.5
89210,7,4,57.14285714285714
89211,4,1,25.0
89213,10,3,30.0
89215,11,4,36.36363636363637
89222,2,1,50.0
89247,8,2,25.0
89248,6,0,0.0
89249,4,0,0.0
89250,6,0,0.0
89251,6,0,0.0
89252,18,2,11.11111111111111
89335,4,1,25.0
89337,6,2,33.33333333333333
89338,5,3,60.0
89339,6,3,50.0
89341,4,2,50.0
89343,5,3,60.0
89344,6,3,50.0
89345,4,2,50.0
89346,6,1,16.666666666666664
89347,6,2,33.33333333333333
89348,6,3,50.0
89349,5,1,20.0
89353,3,2,66.66666666666666
89354,6,5,83.33333333333334
89355,6,5,83.33333333333334
89356,6,5,83.33333333333334
89357,3,3,100.0
89359,3,2,66.66666666666666
89360,5,5,100.0
89361,4,4,100.0
89362,6,5,83.33333333333334
89364,6,6,100.0
89365,6,5,83.33333333333334
89369,5,2,40.0
89370,6,4,66.66666666666666
89371,5,4,80.0
89372,6,4,66.66666666666666
89374,5,3,60.0
89375,4,3,75.0
89377,6,4,66.66666666666666
89378,5,3,60.0
89398,8,3,37.5
89442,6,2,33.33333333333333
89443,13,6,46.15384615384615
89444,6,3,50.0
89448,6,1,16.666666666666664
89449,10,7,70.0
89450,14,5,35.714285714285715
89451,11,5,45.45454545454545
89452,7,3,42.857142857142854
89453,5,2,40.0
89454,13,8,61.53846153846154
89485,7,5,71.42857142857143
89540,2,1,50.0
89541,2,1,50.0
89548,2,0,0.0
89550,1,1,100.0
89551,1,1,100.0
89552,2,1,50.0
89554,2,1,50.0
89569,2,0,0.0
89675,3,0,0.0
89865,2,1,50.0
89878,2,2,100.0
89884,1,1,100.0
89928,2,0,0.0
89929,2,1,50.0
89930,2,1,50.0
89932,2,1,50.0
89933,2,1,50.0
89934,1,1,100.0
89935,2,1,50.0
89936,2,0,0.0
89937,1,1,100.0
89938,2,2,100.0
89939,2,1,50.0
89940,1,0,0.0
89942,2,1,50.0
89943,2,0,0.0
89945,2,1,50.0
89946,1,1,100.0
89947,1,1,100.0
89949,1,1,100.0
89951,2,1,50.0
89952,1,1,100.0
89955,2,1,50.0
89959,1,0,0.0
89960,1,0,0.0
89961,1,1,100.0
89980,1,1,100.0
89983,4,1,25.0
90010,1,0,0.0
90040,5,2,40.0
90108,4,0,0.0
90133,2,1,50.0
90134,3,2,66.66666666666666
90137,7,3,42.857142857142854
90144,10,3,30.0
90146,10,8,80.0
90160,8,5,62.5
90161,9,5,55.55555555555556
90162,3,0,0.0
90165,11,4,36.36363636363637
90166,5,3,60.0
90167,7,2,28.57142857142857
90171,4,0,0.0
90178,12,8,66.66666666666666
90179,18,13,72.22222222222221
90180,9,3,33.33333333333333
90181,10,4,40.0
90182,10,4,40.0
90183,10,4,40.0
90184,7,2,28.57142857142857
90185,5,2,40.0
90187,14,3,21.428571428571427
90188,14,8,57.14285714285714
90190,11,6,54.54545454545454
90192,5,2,40.0
90194,14,9,64.28571428571429
90195,12,6,50.0
90205,8,4,50.0
90208,9,5,55.55555555555556
90216,5,4,80.0
90433,16,14,87.5
90504,2,1,50.0
90505,2,1,50.0
90506,2,1,50.0
90510,1,1,100.0
90511,2,1,50.0
90512,2,1,50.0
90514,2,1,50.0
90515,1,1,100.0
90516,1,0,0.0
90517,2,0,0.0
90519,1,1,100.0
90520,2,1,50.0
90521,1,1,100.0
90522,1,1,100.0
90523,2,1,50.0
90538,2,1,50.0
90540,1,1,100.0
90545,7,2,28.57142857142857
90547,11,2,18.181818181818183
90548,3,0,0.0
90549,5,3,60.0
90550,4,0,0.0
90648,2,0,0.0
90650,2,0,0.0
90651,5,2,40.0
90652,10,1,10.0
90654,2,0,0.0
90689,3,2,66.66666666666666
90696,3,2,66.66666666666666
90698,2,0,0.0
90704,3,0,0.0
90705,1,0,0.0
90707,1,0,0.0
90715,1,1,100.0
90813,11,0,0.0
90815,10,10,100.0
90816,2,0,0.0
90817,10,5,50.0
90820,3,0,0.0
90822,11,4,36.36363636363637
90823,9,1,11.11111111111111
90826,4,0,0.0
90828,13,0,0.0
90831,6,0,0.0
90833,3,0,0.0
90896,3,0,0.0
90924,10,1,10.0
90925,6,0,0.0
90935,3,2,66.66666666666666
91079,1,1,100.0
91115,5,5,100.0
91118,6,6,100.0
91120,7,7,100.0
91124,4,4,100.0
91132,1,0,0.0
91158,5,3,60.0
91159,3,2,66.66666666666666
91176,2,0,0.0
91185,5,2,40.0
91186,3,0,0.0
91187,3,1,33.33333333333333
91188,3,0,0.0
91234,11,6,54.54545454545454
91237,3,1,33.33333333333333
91238,3,3,100.0
91246,4,1,25.0
91258,4,2,50.0
91265,6,0,0.0
91266,2,1,50.0
91268,6,3,50.0
91285,3,1,33.33333333333333
91301,6,4,66.66666666666666
91306,5,4,80.0
91322,18,12,66.66666666666666
91338,5,3,60.0
91351,6,2,33.33333333333333
91355,2,1,50.0
91357,4,1,25.0
91397,6,0,0.0
91406,3,2,66.66666666666666
91407,3,3,100.0
91408,3,3,100.0
91409,3,3,100.0
91410,3,2,66.66666666666666
91411,3,2,66.66666666666666
91412,3,3,100.0
91413,3,2,66.66666666666666
91414,3,3,100.0
91415,2,0,0.0
91418,3,2,66.66666666666666
91436,2,0,0.0
91441,3,2,66.66666666666666
91443,1,1,100.0
91445,1,1,100.0
91448,9,3,33.33333333333333
91449,5,3,60.0
91451,4,3,75.0
91459,3,2,66.66666666666666
91461,3,3,100.0
91462,3,3,100.0
91465,3,2,66.66666666666666
91466,3,2,66.66666666666666
91467,3,2,66.66666666666666
91469,3,3,100.0
91470,3,1,33.33333333333333
91471,3,1,33.33333333333333
91472,2,0,0.0
91473,2,0,0.0
91474,3,2,66.66666666666666
91502,3,3,100.0
91574,5,2,40.0
91576,2,1,50.0
91615,4,0,0.0
91621,2,2,100.0
91622,5,2,40.0
91664,3,2,66.66666666666666
91665,3,0,0.0
91676,26,16,61.53846153846154
91752,2,1,50.0
91754,2,1,50.0
91755,2,1,50.0
91756,2,1,50.0
91757,2,1,50.0
91759,2,0,0.0
91760,2,2,100.0
91762,2,2,100.0
91763,2,1,50.0
91765,4,3,75.0
91767,3,0,0.0
91768,4,1,25.0
91769,3,2,66.66666666666666
91784,1,1,100.0
91785,1,0,0.0
91786,1,1,100.0
91788,1,1,100.0
91791,1,1,100.0
91793,1,1,100.0
91794,1,1,100.0
91797,1,1,100.0
91798,1,1,100.0
91801,1,1,100.0
91808,1,1,100.0
91810,1,1,100.0
91811,1,1,100.0
91812,1,1,100.0
91813,1,1,100.0
91814,1,1,100.0
91815,1,1,100.0
91817,1,1,100.0
91818,1,1,100.0
91820,1,1,100.0
91821,1,1,100.0
91822,1,1,100.0
91838,1,1,100.0
91839,1,1,100.0
91843,1,1,100.0
91844,1,1,100.0
91846,1,1,100.0
91847,1,1,100.0
91848,1,1,100.0
91850,1,1,100.0
91854,1,1,100.0
91858,1,1,100.0
91860,1,1,100.0
91865,1,1,100.0
91866,1,1,100.0
91867,1,1,100.0
91869,1,1,100.0
91871,1,1,100.0
91872,1,1,100.0
91874,1,1,100.0
91889,5,1,20.0
91892,2,1,50.0
91896,4,2,50.0
91897,3,3,100.0
91898,3,3,100.0
91899,2,2,100.0
91900,1,1,100.0
91901,3,3,100.0
91902,3,2,66.66666666666666
91903,4,4,100.0
91904,2,2,100.0
91905,2,0,0.0
91907,2,2,100.0
91908,3,1,33.33333333333333
91909,2,2,100.0
91910,3,3,100.0
91911,3,3,100.0
91912,3,3,100.0
91913,3,1,33.33333333333333
91914,3,3,100.0
91915,2,2,100.0
91916,2,1,50.0
91917,3,1,33.33333333333333
91919,3,2,66.66666666666666
91920,2,1,50.0
91921,2,2,100.0
91922,2,2,100.0
91923,3,2,66.66666666666666
91924,3,3,100.0
91925,2,1,50.0
91926,4,3,75.0
91927,2,0,0.0
91928,3,2,66.66666666666666
91929,3,3,100.0
91930,3,0,0.0
91932,2,2,100.0
91933,3,2,66.66666666666666
91934,2,2,100.0
91935,2,2,100.0
91944,1,1,100.0
91952,2,1,50.0
91954,2,2,100.0
91956,2,1,50.0
91957,2,2,100.0
91959,2,1,50.0
91961,2,2,100.0
91962,2,2,100.0
91963,3,3,100.0
91965,2,0,0.0
91966,4,2,50.0
91967,2,2,100.0
91968,2,2,100.0
91969,3,3,100.0
91970,2,1,50.0
91971,2,1,50.0
91972,2,1,50.0
91973,1,1,100.0
91975,2,2,100.0
91976,2,1,50.0
91977,3,2,66.66666666666666
91980,2,2,100.0
91981,2,2,100.0
91982,2,1,50.0
91983,2,1,50.0
91984,2,2,100.0
91986,2,2,100.0
91987,2,2,100.0
91988,2,1,50.0
91989,2,2,100.0
91990,1,1,100.0
91991,2,0,0.0
91992,3,2,66.66666666666666
92005,6,2,33.33333333333333
92015,4,2,50.0
92032,3,1,33.33333333333333
92038,5,2,40.0
92072,4,1,25.0
92103,1,0,0.0
92121,6,2,33.33333333333333
92128,2,1,50.0
92136,2,0,0.0
92137,2,2,100.0
92171,2,0,0.0
92173,2,2,100.0
92174,2,2,100.0
92225,3,0,0.0
92232,2,1,50.0
92233,2,0,0.0
92235,2,1,50.0
92236,2,2,100.0
92245,6,4,66.66666666666666
92246,6,5,83.33333333333334
92247,6,5,83.33333333333334
92248,2,2,100.0
92249,7,5,71.42857142857143
92250,6,4,66.66666666666666
92251,6,4,66.66666666666666
92301,12,10,83.33333333333334
92355,2,2,100.0
92356,16,4,25.0
92357,7,4,57.14285714285714
92358,9,4,44.44444444444444
92389,1,0,0.0
92440,3,3,100.0
92441,3,3,100.0
92492,4,3,75.0
92495,1,1,100.0
92501,4,3,75.0
92502,4,3,75.0
92503,4,2,50.0
92504,3,2,66.66666666666666
92505,3,2,66.66666666666666
92506,3,1,33.33333333333333
92521,2,1,50.0
92547,2,1,50.0
96210,66,61,92.42424242424242
96211,65,60,92.3076923076923
96212,67,61,91.04477611940298
96213,65,61,93.84615384615384
96214,65,63,96.92307692307692
96215,66,64,96.96969696969697
96216,66,61,92.42424242424242
96217,64,63,98.4375
96218,65,62,95.38461538461539
96219,67,62,92.53731343283582
96220,64,63,98.4375
96221,66,61,92.42424242424242
96222,66,63,95.45454545454545
96223,66,58,87.87878787878788
96224,66,63,95.45454545454545
96225,64,60,93.75
96226,67,62,92.53731343283582
96227,66,59,89.39393939393939
96228,65,61,93.84615384615384
96229,66,60,90.9090909090909
96230,67,62,92.53731343283582
96231,66,65,98.48484848484848
96232,68,63,92.64705882352942
96233,50,42,84.0
96234,34,25,73.52941176470588
96235,65,49,75.38461538461539
96236,56,48,85.71428571428571
96237,66,53,80.3030303030303
96238,18,10,55.55555555555556
96239,62,57,91.93548387096774
96240,13,9,69.23076923076923
96241,62,51,82.25806451612904
96242,64,52,81.25
96243,64,52,81.25
96244,65,51,78.46153846153847
96245,67,56,83.5820895522388
96246,62,57,91.93548387096774
96247,63,55,87.3015873015873
96248,65,56,86.15384615384616
96249,65,58,89.23076923076924
96250,66,60,90.9090909090909
96251,42,30,71.42857142857143
96252,66,57,86.36363636363636
96253,66,56,84.84848484848484
96254,64,56,87.5
96255,67,58,86.56716417910447
96256,62,57,91.93548387096774
96257,64,56,87.5
96258,65,60,92.3076923076923
96259,64,54,84.375
96260,64,52,81.25
96261,41,21,51.21951219512195
96262,65,56,86.15384615384616
96263,68,59,86.76470588235294
96264,68,59,86.76470588235294
96265,68,55,80.88235294117648
96266,64,55,85.9375
96267,64,57,89.0625
96268,57,47,82.45614035087719
96269,61,54,88.52459016393442
96270,66,57,86.36363636363636
96271,65,58,89.23076923076924
96272,30,19,63.33333333333333
96273,65,54,83.07692307692308
96274,65,51,78.46153846153847
96275,66,56,84.84848484848484
96276,68,52,76.47058823529412
96277,67,63,94.02985074626866
96278,66,61,92.42424242424242
96279,65,63,96.92307692307692
96280,64,60,93.75
96281,64,61,95.3125
96282,63,61,96.82539682539682
96283,68,66,97.05882352941177
96284,65,62,95.38461538461539
96285,64,60,93.75
96286,66,63,95.45454545454545
96287,66,62,93.93939393939394
96288,67,58,86.56716417910447
96289,65,59,90.76923076923077
96290,64,62,96.875
96291,65,58,89.23076923076924
96292,67,59,88.05970149253731
96293,66,62,93.93939393939394
96294,66,61,92.42424242424242
96295,67,58,86.56716417910447
96296,65,61,93.84615384615384
96297,65,65,100.0
96298,55,40,72.72727272727273
96299,39,32,82.05128205128204
